,time,pod_name,mean_cpu_usage_nanocores,mean_memory_working_set_bytes
248116,1688324400000000000,drive-az2-prd-85645f87d9-mpw5q,6558359.1,1681370589.8666666
249177,1688322600000000000,drive-az2-prd-85645f87d9-mpw5q,6811824.216666667,1683751526.4
250235,1688320800000000000,drive-az2-prd-85645f87d9-mpw5q,7016462.966666667,1697993523.2
251293,1688319000000000000,drive-az2-prd-85645f87d9-mpw5q,6548270.05,1784237533.8666666
252335,1688317200000000000,drive-az2-prd-85645f87d9-mpw5q,7423086.933333334,1693729109.3333333
253390,1688315400000000000,drive-az2-prd-85645f87d9-mpw5q,9635301.55,1689256686.9333334
254445,1688313600000000000,drive-az2-prd-85645f87d9-mpw5q,10765136.433333334,1708709546.6666667
255500,1688311800000000000,drive-az2-prd-85645f87d9-mpw5q,11385203.45,1731677184.0
256560,1688310000000000000,drive-az2-prd-85645f87d9-mpw5q,13883762.133333333,1732502118.4
257583,1688308200000000000,drive-az2-prd-85645f87d9-mpw5q,15156770.65,1706987451.733333
258632,1688306400000000000,drive-az2-prd-85645f87d9-mpw5q,20355212.816666663,1713214395.733333
259684,1688304600000000000,drive-az2-prd-85645f87d9-mpw5q,22232779.833333332,1711228723.2
260740,1688302800000000000,drive-az2-prd-85645f87d9-mpw5q,31761822.183333337,1746907750.4
261793,1688301000000000000,drive-az2-prd-85645f87d9-mpw5q,33759003.28333333,1728106086.4
262854,1688299200000000000,drive-az2-prd-85645f87d9-mpw5q,40058986.3,1735385292.8
263904,1688297400000000000,drive-az2-prd-85645f87d9-mpw5q,44393973.983333334,1731012471.4666667
264972,1688295600000000000,drive-az2-prd-85645f87d9-mpw5q,49569467.61666667,1761604403.2
266037,1688293800000000000,drive-az2-prd-85645f87d9-mpw5q,53613485.4,1744542378.6666667
267096,1688292000000000000,drive-az2-prd-85645f87d9-mpw5q,62475815.65,1741107882.6666667
268142,1688290200000000000,drive-az2-prd-85645f87d9-mpw5q,68246627.86666666,1732701730.1333334
269199,1688288400000000000,drive-az2-prd-85645f87d9-mpw5q,70138151.81666666,1735548859.733333
270268,1688286600000000000,drive-az2-prd-85645f87d9-mpw5q,70428302.08333333,1753328366.9333334
271333,1688284800000000000,drive-az2-prd-85645f87d9-mpw5q,70370782.46666667,1744617949.8666666
272388,1688283000000000000,drive-az2-prd-85645f87d9-mpw5q,74069943.81666666,1765098018.1333334
273454,1688281200000000000,drive-az2-prd-85645f87d9-mpw5q,67565959.55,1733632750.9333334
274518,1688279400000000000,drive-az2-prd-85645f87d9-mpw5q,69082045.53333333,1763105655.4666667
275583,1688277600000000000,drive-az2-prd-85645f87d9-mpw5q,73884690.23333333,1756850244.266667
276644,1688275800000000000,drive-az2-prd-85645f87d9-mpw5q,70058812.61666666,1738315639.4666667
277705,1688274000000000000,drive-az2-prd-85645f87d9-mpw5q,72559305.98333333,1761614301.8666666
278759,1688272200000000000,drive-az2-prd-85645f87d9-mpw5q,73041801.2,1759168989.8666666
279823,1688270400000000000,drive-az2-prd-85645f87d9-mpw5q,76756655.95,1784769331.2
280888,1688268600000000000,drive-az2-prd-85645f87d9-mpw5q,72843138.23333333,1747239936.0
281953,1688266800000000000,drive-az2-prd-85645f87d9-mpw5q,67562378.68333334,1740357222.4
283013,1688265000000000000,drive-az2-prd-85645f87d9-mpw5q,67761154.51666667,1739209659.733333
284076,1688263200000000000,drive-az2-prd-85645f87d9-mpw5q,67130078.93333334,1763637589.3333333
285129,1688261400000000000,drive-az2-prd-85645f87d9-mpw5q,67270305.36666666,1744190464.0
286193,1688259600000000000,drive-az2-prd-85645f87d9-mpw5q,55396849.766666666,1737280034.1333334
287261,1688257800000000000,drive-az2-prd-85645f87d9-mpw5q,47786518.11666667,1723050257.0666666
