,time,pod_name,mean_cpu_usage_nanocores,mean_memory_working_set_bytes
2336,1679889600000000000,body-az2-prd-f864b8c88-4sqz6,14900114.541666666,842836411.7333333
2337,1679886000000000000,body-az2-prd-f864b8c88-4sqz6,18228464.95,844594073.6
2338,1679882400000000000,body-az2-prd-f864b8c88-4sqz6,15389674.2,839819946.6666666
2339,1679878800000000000,body-az2-prd-f864b8c88-4sqz6,17253092.441666666,843564066.1333333
2340,1679875200000000000,body-az2-prd-f864b8c88-4sqz6,17401012.425,842007586.1333333
2341,1679871600000000000,body-az2-prd-f864b8c88-4sqz6,35153310.166666664,866788727.4666667
2342,1679868000000000000,body-az2-prd-f864b8c88-4sqz6,39567456.483333334,887559406.9333333
2343,1679864400000000000,body-az2-prd-f864b8c88-4sqz6,25805634.558333337,853231172.2666667
2344,1679860800000000000,body-az2-prd-f864b8c88-4sqz6,15200222.966666669,833603345.0666667
2345,1679857200000000000,body-az2-prd-f864b8c88-4sqz6,6696012.508333334,817339153.0666667
2346,1679853600000000000,body-az2-prd-f864b8c88-4sqz6,4251828.566666666,809593412.2666667
2347,1679850000000000000,body-az2-prd-f864b8c88-4sqz6,3754256.225,804479317.3333334
2348,1679846400000000000,body-az2-prd-f864b8c88-4sqz6,3946074.741666666,804532326.4
2349,1679842800000000000,body-az2-prd-f864b8c88-4sqz6,6350804.966666667,819836313.6
2350,1679839200000000000,body-az2-prd-f864b8c88-4sqz6,7321018.7,821433958.4
2351,1679835600000000000,body-az2-prd-f864b8c88-4sqz6,13153666.908333331,837495534.9333333
2352,1679832000000000000,body-az2-prd-f864b8c88-4sqz6,14654329.291666666,837083989.3333334
2353,1679828400000000000,body-az2-prd-f864b8c88-4sqz6,17749916.55,843507507.2
2354,1679824800000000000,body-az2-prd-f864b8c88-4sqz6,16394160.791666666,842244608.0
2355,1679821200000000000,body-az2-prd-f864b8c88-4sqz6,16332058.216666669,845854651.7333333
2356,1679817600000000000,body-az2-prd-f864b8c88-4sqz6,21214787.758333333,847413282.1333333
2357,1679814000000000000,body-az2-prd-f864b8c88-4sqz6,21124286.341666665,847677986.1333333
2358,1679810400000000000,body-az2-prd-f864b8c88-4sqz6,20787228.25,844769518.9333333
2359,1679806800000000000,body-az2-prd-f864b8c88-4sqz6,21203959.658333335,849621401.6
2360,1679803200000000000,body-az2-prd-f864b8c88-4sqz6,19544009.033333335,849475618.1333333
2361,1679799600000000000,body-az2-prd-f864b8c88-4sqz6,20307826.958333332,851171874.1333333
2362,1679796000000000000,body-az2-prd-f864b8c88-4sqz6,18582758.766666666,850810060.8
2363,1679792400000000000,body-az2-prd-f864b8c88-4sqz6,21176531.6,848602624.0
2364,1679788800000000000,body-az2-prd-f864b8c88-4sqz6,18930998.116666667,842553856.0
2365,1679785200000000000,body-az2-prd-f864b8c88-4sqz6,14782077.1,840840738.1333333
2366,1679781600000000000,body-az2-prd-f864b8c88-4sqz6,14338773.025,835406199.4666667
2367,1679778000000000000,body-az2-prd-f864b8c88-4sqz6,9715455.05,830390033.0666667
2368,1679774400000000000,body-az2-prd-f864b8c88-4sqz6,7212660.816666666,820954862.9333333
2369,1679770800000000000,body-az2-prd-f864b8c88-4sqz6,4684850.383333334,808923852.8
2370,1679767200000000000,body-az2-prd-f864b8c88-4sqz6,4020315.6,810600174.9333333
2371,1679763600000000000,body-az2-prd-f864b8c88-4sqz6,4599247.491666666,806470860.8
2372,1679760000000000000,body-az2-prd-f864b8c88-4sqz6,6104172.383333334,816970581.3333334
2373,1679756400000000000,body-az2-prd-f864b8c88-4sqz6,7581959.641666667,824388164.2666667
2374,1679752800000000000,body-az2-prd-f864b8c88-4sqz6,11135806.825,827454122.6666666
2375,1679749200000000000,body-az2-prd-f864b8c88-4sqz6,11718467.808333334,827876932.2666667
2376,1679745600000000000,body-az2-prd-f864b8c88-4sqz6,15052127.15,837593668.2666667
2377,1679742000000000000,body-az2-prd-f864b8c88-4sqz6,17205749.233333334,842389811.2
2378,1679738400000000000,body-az2-prd-f864b8c88-4sqz6,17994019.733333334,839508855.4666667
2379,1679734800000000000,body-az2-prd-f864b8c88-4sqz6,19204421.766666666,848813568.0
2380,1679731200000000000,body-az2-prd-f864b8c88-4sqz6,23236999.95,854365593.6
2381,1679727600000000000,body-az2-prd-f864b8c88-4sqz6,21669492.3,846657160.5333333
2382,1679724000000000000,body-az2-prd-f864b8c88-4sqz6,20731227.941666663,842985710.9333333
2383,1679720400000000000,body-az2-prd-f864b8c88-4sqz6,21304288.383333333,847263095.4666667
2384,1679716800000000000,body-az2-prd-f864b8c88-4sqz6,22244823.833333332,850511564.8
2385,1679713200000000000,body-az2-prd-f864b8c88-4sqz6,22758545.108333334,850826103.4666667
2386,1679709600000000000,body-az2-prd-f864b8c88-4sqz6,18845507.8,842184772.2666667
2387,1679706000000000000,body-az2-prd-f864b8c88-4sqz6,21138150.625,849342088.5333333
2388,1679702400000000000,body-az2-prd-f864b8c88-4sqz6,19909184.983333334,845502873.6
2389,1679698800000000000,body-az2-prd-f864b8c88-4sqz6,20319966.066666663,847720209.0666667
2390,1679695200000000000,body-az2-prd-f864b8c88-4sqz6,19104384.25,847469772.8
2391,1679691600000000000,body-az2-prd-f864b8c88-4sqz6,14837600.775,834186240.0
2392,1679688000000000000,body-az2-prd-f864b8c88-4sqz6,9615312.591666669,827453440.0
2393,1679684400000000000,body-az2-prd-f864b8c88-4sqz6,5942826.95,814636168.5333333
2394,1679680800000000000,body-az2-prd-f864b8c88-4sqz6,4715800.716666667,812332578.1333333
2395,1679677200000000000,body-az2-prd-f864b8c88-4sqz6,4530448.908333333,807922483.2
2396,1679673600000000000,body-az2-prd-f864b8c88-4sqz6,5410339.966666667,818570410.6666666
2397,1679670000000000000,body-az2-prd-f864b8c88-4sqz6,7397207.308333334,823252684.8
2398,1679666400000000000,body-az2-prd-f864b8c88-4sqz6,10665008.95,830320230.4
2399,1679662800000000000,body-az2-prd-f864b8c88-4sqz6,13102794.05,836121463.4666667
2400,1679659200000000000,body-az2-prd-f864b8c88-4sqz6,14311896.108333332,839009177.6
2401,1679655600000000000,body-az2-prd-f864b8c88-4sqz6,15817877.358333332,838649787.7333333
2402,1679652000000000000,body-az2-prd-f864b8c88-4sqz6,20049557.533333335,842337109.3333334
2403,1679648400000000000,body-az2-prd-f864b8c88-4sqz6,25032608.483333334,854490794.6666666
2404,1679644800000000000,body-az2-prd-f864b8c88-4sqz6,29870486.866666667,854307805.8666667
2405,1679641200000000000,body-az2-prd-f864b8c88-4sqz6,18089200.25,846945314.1333333
2406,1679637600000000000,body-az2-prd-f864b8c88-4sqz6,17478597.258333333,839471035.7333333
2407,1679634000000000000,body-az2-prd-f864b8c88-4sqz6,16819698.641666666,842484940.8
2408,1679630400000000000,body-az2-prd-f864b8c88-4sqz6,16134941.366666667,839222169.6
2409,1679626800000000000,body-az2-prd-f864b8c88-4sqz6,15787755.258333333,838877730.1333333
2410,1679623200000000000,body-az2-prd-f864b8c88-4sqz6,18015481.158333335,841693388.8
2411,1679619600000000000,body-az2-prd-f864b8c88-4sqz6,15613002.583333334,840180258.1333333
2412,1679616000000000000,body-az2-prd-f864b8c88-4sqz6,18579567.625,845566122.6666666
2413,1679612400000000000,body-az2-prd-f864b8c88-4sqz6,29900486.2,862948044.8
2414,1679608800000000000,body-az2-prd-f864b8c88-4sqz6,36891907.325,866802380.8
2415,1679605200000000000,body-az2-prd-f864b8c88-4sqz6,21062253.083333332,846817587.2
