,time,pod_name,mean_cpu_usage_nanocores,mean_memory_working_set_bytes
194690,1688416200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,39656401.8,1968428646.4
195750,1688414400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,22007904.833333332,1885177446.4
196810,1688412600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,15384288.3,1514909286.4
197877,1688410800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,11631749.15,1726448230.4
198937,1688409000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,9243911.183333334,1505384516.266667
199994,1688407200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,9068901.95,1500375381.3333333
201046,1688405400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,11439879.75,1502733585.0666666
202097,1688403600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,10622129.083333334,1503290231.4666667
203156,1688401800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,8909859.633333333,1496764211.2
204206,1688400000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,13406689.45,1508953634.1333334
205257,1688398200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,15349976.25,1500043332.266667
206310,1688396400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,16018325.108695652,1511102196.8695652
207364,1688394600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,20965161.516666666,1503451613.8666666
208409,1688392800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,22045771.4,1506632226.1333334
209461,1688391000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,45041009.5,2242379776.0
210514,1688389200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,76079901.5,2870570257.0666666
211552,1688387400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,70155532.73333333,2546698171.733333
212606,1688385600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,53035213.81666667,2301581448.5333333
213675,1688383800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,61452812.93333333,1821831918.9333336
214717,1688382000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,46601896.85,1764836283.733333
215778,1688380200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,68695035.26666667,3024630988.8
216835,1688378400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,113909678.5,3164829354.6666665
217898,1688376600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,97718831.48333332,2694897527.4666667
218960,1688374800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,127292181.78333332,3133194581.3333335
220016,1688373000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,149476035.66666666,3439847219.2
221074,1688371200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,178151327.9,3918141576.533334
222123,1688369400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,190352188.35,3698244061.866667
223185,1688367600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,134802075.85,3530217608.5333333
224240,1688365800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,176748059.35,3740629128.533334
225303,1688364000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,164105564.11666667,3483736814.9333334
226366,1688362200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,145342383.81666666,3335314022.4
227439,1688360400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,186113814.95,3744097894.4
228505,1688358600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,144578900.68333334,3371407837.866667
229562,1688356800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,171937934.46666667,3568191010.133333
230616,1688355000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,166635764.25,3298960384.0
231676,1688353200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,128053914.51666668,2917091191.4666667
232736,1688351400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,123099208.21666668,3249098683.733333
233786,1688349600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,122425273.6,3260641143.4666667
234847,1688347800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,91742192.61666666,2963179246.9333334
235912,1688346000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,108410491.98333332,3414067268.266667
236973,1688344200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,95823370.31666666,2133409382.4
238004,1688342400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,76618037.25,2008914329.6
239068,1688340600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,88958981.11666666,2130771148.8
240133,1688338800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,153407542.78333333,3342258449.0666666
241185,1688337000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,105779809.1,2430183970.133333
242245,1688335200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,101581498.35,3239285828.266667
243308,1688333400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,67017971.06666667,2371050769.0666666
244370,1688331600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,82377740.1,3254997196.8
245428,1688329800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,92690442.76666668,3143335389.866667
246490,1688328000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,76148740.78333333,2881781077.3333335
247547,1688326200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,11371892.833333334,1266920174.9333334
248597,1688324400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,8308801.516666667,1270712866.1333334
249653,1688322600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,7513619.266666667,1265034922.6666667
250712,1688320800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,8111031.916666667,1249477222.4
251757,1688319000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,6109144.033333333,1224664405.3333333
252812,1688317200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,8196672.483333333,1279768371.2
253861,1688315400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,10288659.766666668,1309266056.5333333
254746,1688313600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,12359824.533333331,1296547430.4
255801,1688311800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,12821823.133333333,1284625817.6
256857,1688310000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,12299052.783333331,1265220676.266667
257894,1688308200000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,19695989.016666666,1430426077.8666666
258947,1688306400000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,20923670.35,1724151261.8666666
259999,1688304600000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,45203041.4,1960577843.2
261052,1688302800000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,31753660.85,1266068206.9333334
262092,1688301000000000000,vehiclemode-az2-prd-6d8c97ff4b-6pkxv,33211437.75,1308059716.266667
